dish_id,ingredients,total_mass,total_calories
dish_1563220802,"white rice, garlic, arugula, pork, broccoli, salt, rosemary, zucchini, parsley, onions, olive oil",252.0,308.59436
dish_1560442303,"scrambled eggs, berries, quinoa, bacon",297.0,444.769989
dish_1562691613,"olive oil, egg whites, broccoli, yam, sweet potato",300.0,213.670166
dish_1562872662,"salt, olive oil, parsley, nopales, chive, carrot, garlic, lime, corn, pepper, arugula, fish, sour cream, jicama",122.0,133.21582
dish_1563563264,"olives, grilled chicken",163.0,322.001984
dish_1559843185,"strawberries, mandarin oranges, broccoli",161.0,64.349998
dish_1563389719,"cherry tomatoes, carrot, grilled chicken, onions",457.0,529.817993
dish_1559841870,pears,201.0,114.972008
dish_1559843222,"grapes, broccoli, mandarin oranges, strawberries",229.0,111.269997
dish_1560455421,"almonds, parsley, lime, sour cream, carrot, corn on the cob, arugula, vinegar, chard, blueberries, jicama, olive oil, spinach (raw), nopales, mustard, salt, chive, garlic, corn, fish, pepper",189.0,180.938934
dish_1558109945,deprecated,143.0,74.360001
dish_1564170010,"tortilla, cucumbers, tatsoi, kale, cilantro, tomatoes, chili, zucchini, pepper, thyme, cheese, salmon, parsley, lemon juice, onions, olive oil, broccoli, garlic, salt, squash, brown rice, chicken thighs, arugula",831.0,1264.54834
dish_1561664042,"pepper, chard, brown rice, olive oil, soy sauce, lemon juice, basil, chive, garlic, salt, cucumbers, white rice, chicken, pork, rosemary, parsley, sugar, bok choy, carrot",209.0,285.042999
dish_1561405864,"olive oil, broccoli, green onions, garlic, cheese pizza, soy sauce, salt, vinegar, white rice, spinach (raw), green beans, chicken, ginger",106.0,197.121201
dish_1565711326,"yam, cantaloupe, sweet potato, grapes, olive oil",285.0,296.092896
dish_1561576257,"olives, roasted potatoes",134.0,180.87999
dish_1562007739,caesar salad,65.0,28.6
dish_1563304301,"kale, croutons, caesar dressing, roasted potatoes, parmesan cheese",151.0,190.950912
dish_1563216689,"thyme, squash, broccoli, salt, garlic, olive oil, chicken breast, cherry tomatoes, spinach (raw), parmesan cheese, wheat berry",302.0,235.208008
dish_1561480391,berries,113.0,64.409996
dish_1563389114,"salt, carrot, broccoli, pecans, mustard, olive oil, blueberries, chard, arugula, vinegar, pepper, garlic",148.0,86.534439
dish_1563813436,"salt, pepper, pineapple, sausage, sweet potato, olive oil, brussels sprouts, bacon",242.0,418.75946
dish_1566847454,"arugula, wheat berry, pork, mayonnaise, parsley, olive oil, shallots, thyme, carrot, salt, quinoa, pepper, jalapenos, lemon juice, cabbage, garlic",210.0,346.747437
dish_1561060477,"pineapple, cheese pizza",105.0,141.018997
dish_1562617446,"broccoli, roasted potatoes, caesar salad, pepperoni pizza",232.0,291.190002
dish_1558725829,"brussels sprouts, carrot, corn on the cob, apple",460.0,278.307007
dish_1565987269,cheese pizza,45.0,119.654999
dish_1560961012,"cream cheese, bagels",71.0,191.699997
dish_1558027243,"deprecated, bacon, yam",163.0,263.36499
dish_1558636813,grapes,88.0,60.720001
dish_1566851198,"quinoa, vinegar, cabbage, shallots, onions, mustard, cucumbers, thyme, carrot, pepper, mayonnaise, wheat berry, pork, jalapenos, spinach (raw), lemon juice, arugula, parsley, olive oil, garlic, salt, sun dried tomatoes",342.0,463.047455
dish_1566936352,"quinoa, chive, pepper, garlic, shallots, couscous, onions, mushroom, cauliflower, eggplant, white beans, wine, fish, bell peppers, salt, artichokes, spinach (cooked), arugula, olive oil, snow peas, lemon juice, parsley, chicken thighs, squash, lime",368.0,424.292206
dish_1562959517,"spinach (raw), vinegar, arugula, chard, cherry tomatoes, salt, pumpkin seeds, carrot, mixed greens, lettuce, mustard, figs, cucumbers, olive oil",74.0,91.140381
dish_1561753168,"brown rice, arugula, salmon, thyme, olive oil, pepper, salt",138.0,245.501923
dish_1566413321,spinach (raw),61.0,14.030001
dish_1561407283,"mixed greens, chicken, cherry tomatoes, ginger, spinach (raw), vinegar, green beans, olive oil, mustard, onions, pears, salt, carrot, white rice, pepper, soy sauce, green onions, broccoli, garlic",86.0,88.626671
dish_1561746876,"arugula, salt, thyme, salmon, olive oil, pepper, brown rice",84.0,149.435959
dish_1564775182,"salmon, pickles, lentils, olive oil, parsley, kale, salt, shallots, garlic, pepper, arugula, cherry tomatoes, mayonnaise, chive, lemon juice, broccoli",277.0,398.001526
dish_1565194852,"watermelon, pepper, salt, egg whites, olive oil, sweet potato, grapes, carrot",759.0,428.59549
dish_1565204855,"salt, pepper, brussels sprouts, olive oil",105.0,53.613285
dish_1562788732,"fish, country rice, onions, olive oil, garlic, salt, green onions",52.0,57.292805
dish_1559059992,sweet potato,94.0,71.440002
dish_1558122583,potatoes,61.0,46.969997
dish_1559245697,"salt, olive oil, pepper, pears, garden salad, carrot",289.0,163.716354
dish_1560961261,"broccoli, strawberries, scrambled eggs",218.0,192.519989
dish_1558548666,white rice,75.0,97.5
dish_1568666089,"cheese pizza, bell peppers, tomatoes, zucchini, lemon juice, olive oil, chayote squash, jalapenos, spinach (raw), millet, caesar salad, garlic, brussels sprouts, onions, salt, parsley, cucumbers, tatsoi, kale, pepper, chicken",335.0,276.424072
dish_1568060542,"tomatoes, brussels sprouts, pepper, white rice, pork, arugula, onions, mustard greens, garlic, salt, cherry tomatoes, rosemary, parsley, zucchini, jalapenos, lemon juice, cucumbers, olive oil, fried rice, cilantro, lime, mangos",481.0,583.376404
dish_1562085185,"bacon, hash browns, scrambled eggs",227.0,550.51001
dish_1565208637,"vinegar, chicken thighs, kale, pineapple, white rice, pepper, salt, garlic, caesar salad, lemon juice, brussels sprouts, olive oil, cilantro, onions",305.0,250.187943
dish_1566402095,"sweet potato, yam, olive oil, egg whites",577.0,421.11615
dish_1566501012,"olives, spinach (raw), carrot",160.0,132.87999
dish_1567023296,"greek salad, garlic, salt, mustard, pecans, olive oil, blueberries, chard, arugula, vinegar",92.0,107.181221
dish_1562956486,tofu,142.0,103.660004
dish_1558722780,"cauliflower, carrot, corn on the cob, cantaloupe, cherry tomatoes",367.0,142.838989
dish_1558640008,"cherry tomatoes, cantaloupe, almonds",212.0,552.490051
dish_1561737200,"egg whites, sausage",262.0,478.582001
dish_1566844766,caesar salad,164.0,72.159996
dish_1564691380,"green beans, olive oil, corn on the cob",111.0,96.261002
dish_1563568357,"cheese pizza, white rice, wheat berry, ground turkey, parsley, arugula, mustard greens, onions, carrot, garlic, chickpeas, eggs, vinegar, corn on the cob, mushroom, cream, celery, kale, olive oil, thyme, pepper, chive, salt",448.0,767.739746
dish_1561574215,"olives, bell peppers, lettuce, cucumbers, onions, cherry tomatoes, feta cheese, vinaigrette",134.0,93.235489
dish_1558721636,"carrot, corn on the cob, cantaloupe, cherry tomatoes",299.0,163.069992
dish_1563568003,"kale, lemon juice, shallots, garlic, bok choy, chive, salt, cherry tomatoes, fish, olive oil, wheat berry, chard, parsley",135.0,126.154343
dish_1566402197,"egg whites, watermelon, yam, berries, cantaloupe, sweet potato, olive oil",736.0,480.946136
dish_1558373449,almonds,72.0,416.231995
dish_1558379128,grapes,53.0,36.57
dish_1558641897,corn on the cob,110.0,116.709999
dish_1562702441,"bell peppers, lettuce, cauliflower, olive oil, cucumbers, onions, quinoa, cherry tomatoes, feta cheese, watermelon, vinaigrette, olives",371.0,209.189362
dish_1562945779,"vinaigrette, granola, blackberries, mixed greens, raspberries",29.0,37.69532
dish_1562085604,berries,423.0,241.110001
dish_1558462228,white rice,17.0,22.099998
dish_1558632445,almonds,91.0,526.070984
dish_1566317775,"oatmeal, blackberries, raspberries",410.0,237.399994
dish_1563480505,"salmon, mushroom, spinach (raw), brown rice, cream, olive oil, shallots, chili, lime, wine, sour cream, jalapenos, ginger, lemon juice, thyme, onions, pasta, cilantro, garlic, salt, beef",475.0,767.266785
dish_1558115915,sausage,59.0,203.314011
dish_1562617470,"arugula, brown rice, lemon juice, parsley, pepperoni pizza, garlic, roasted potatoes, radishes, chicken thighs, vinegar, basil, olive oil, thyme, salt, caesar salad, broccoli",321.0,440.867065
dish_1558378634,"grapes, almonds, sausage",315.0,874.966003
dish_1563476646,"garlic, sour cream, onions, salt, thyme, cream, olive oil, mushroom, spinach (raw), wine, pasta, beef",218.0,380.158081
dish_1558719298,almonds,46.0,265.925995
dish_1559332418,"thyme, salmon, olive oil, pepper, brown rice, arugula, salt",271.0,482.108826
dish_1563309285,"olives, bell peppers, lettuce",128.0,59.450005
dish_1560888893,"garlic, shallots, roasted potatoes, thyme, olive oil, lemon juice, parsley, spinach (raw), wheat berry, chicken, white rice, salt",141.0,213.164108
dish_1562184604,steak,78.0,211.380005
dish_1560370804,ice cream cones,6.0,25.134001
dish_1561577198,"tofu, chard, blueberries, arugula, eggplant, roasted potatoes, salt, pepper, cheese pizza, olive oil, walnuts, mustard, vinegar",174.0,240.542908
dish_1558548958,spinach (raw),10.0,2.3
dish_1559589902,"mushroom, asparagus",76.0,16.368
dish_1565813386,tofu,156.0,113.880005
dish_1563823292,"lime, salt, olive oil, cauliflower, wheat berry, garlic, steak",208.0,450.546722
dish_1561405008,"garlic, soy sauce, vinegar, spinach (raw), caesar dressing, mustard greens, cucumbers, tomatoes, green onions, broccoli, salt, white rice, chicken, mustard, croutons, ginger, parmesan cheese, green beans, olive oil, kale",134.0,156.428101
dish_1565379788,"carrot, olive oil, salt, pepper",101.0,49.649929
dish_1565194752,"sweet potato, egg whites, olive oil",510.0,322.893646
dish_1562096372,"chicken thighs, squash, mushroom, quinoa, eggplant, wine, shallots, spinach (cooked), garlic, salt, lemon juice, cucumbers, olive oil",287.0,346.713684
dish_1560529825,"watermelon, berries",117.0,52.919998
dish_1562774504,"sausage, roasted potatoes, watermelon",176.0,335.363983
dish_1562872945,"arugula, lime, chive, carrot, couscous, garlic, parsley, nopales, jicama, corn, pepper, fish, salt, olive oil, sour cream",234.0,258.59967
dish_1563207301,"yam, egg whites, olive oil, sweet potato",173.0,187.929993
dish_1567789256,"salt, garlic, bell peppers, scrambled eggs, bacon, cucumbers, olive oil, mustard, vinegar, sausage, radishes",319.0,792.218384
dish_1564429235,"salt, chickpeas, mustard greens, olive oil, tempeh, arugula, parsley, vinegar, pepper",253.0,479.757751
dish_1561579824,"salt, spinach (cooked), shallots, olive oil, onions, vinegar, bok choy, millet, beef",88.0,185.212708
dish_1560443607,"grapes, honeydew melons, egg whites, berries, pineapple",706.0,380.799988
dish_1562012076,"olive oil, arugula, quinoa, white rice, salt, garlic, shallots, parsley, thyme, lemon juice",438.0,525.973816
dish_1561577083,cheese pizza,37.0,98.382996
dish_1562605352,"brussels sprouts, scrambled eggs, olive oil, pepper, salt",195.0,242.068939
dish_1560442279,"quinoa, berries, bacon",222.0,333.769989
dish_1559846034,broccoli,32.0,11.2
dish_1562086740,"scrambled eggs, bacon",215.0,447.890015
dish_1561574974,"eggplant, olive oil, salt",152.0,50.130196
dish_1564590190,"sweet potato, olive oil, watermelon, berries",298.0,194.015839
dish_1562615128,"apple, white rice, vinegar, squash, mustard greens, garlic, goat cheese, salt, pineapple, kale, jalapenos, steak, lemon juice, olive oil, onions, arugula, cilantro, figs",244.0,397.568329
dish_1558468285,mixed greens,44.0,12.32
dish_1558725049,brussels sprouts,100.0,43.0
dish_1561579505,cauliflower,126.0,31.5
dish_1558721380,cherry tomatoes,107.0,19.26
dish_1558724005,cantaloupe,93.0,31.620001
dish_1565640842,"mixed greens, chicken, cucumbers, black beans",329.0,307.429993
dish_1561665626,corn on the cob,49.0,51.988998
dish_1562945900,"cantaloupe, vinaigrette, berries, blackberries, mixed greens, honeydew melons, granola, raspberries, succotash, roasted potatoes",281.0,240.695312
dish_1564000202,cheese pizza,149.0,396.190979
dish_1562947885,grapes,313.0,215.970001
dish_1566316496,"vinegar, radishes, salt, bell peppers, olive oil, garlic, cucumbers, mustard",64.0,121.098083
dish_1558641416,corn on the cob,56.0,59.416
dish_1558630649,"cantaloupe, grapes, apple",355.0,190.009995
dish_1563393244,"broccoli, cucumbers, onions, squash, radishes, zucchini",280.0,57.550003
dish_1558632475,corn on the cob,112.0,118.832001
dish_1558721827,"cantaloupe, apple, cauliflower, almonds",429.0,886.523071
dish_1559235639,strawberries,103.0,33.990002
dish_1562860045,"scrambled eggs, bacon",123.0,280.290009
dish_1561576212,roasted potatoes,103.0,145.229996
dish_1565118067,"carrot, chicken breast, tuna, cherry tomatoes, cheese pizza, bell peppers",522.0,623.429932
dish_1562168399,"berries, pineapple",243.0,128.709991
dish_1560455442,"sour cream, nopales, mustard, parsley, chard, vinegar, corn on the cob, corn, pepper, chive, salt, garlic, lime, carrot, olive oil, almonds, pizza, arugula, spinach (raw), blueberries, jicama, fish",293.0,457.578918
dish_1567110556,"cherry tomatoes, salt, pepper, vinegar, green beans, onions, cucumbers, olive oil, mixed greens, lettuce, lime",150.0,127.107117
dish_1558635933,cantaloupe,98.0,33.32
dish_1567542953,"beef, chili, white rice, pineapple, soy sauce, onions, pepper, cilantro, green onions, cheese pizza, salt, chicken thighs, kale, vinegar, lemon juice, carrot, olive oil, orange juice, garlic, broccoli",354.0,542.496338
dish_1568666061,"garlic, jalapenos, tatsoi, cucumbers, parsley, bell peppers, salt, caesar salad, kale, millet, pepper, chicken, spinach (raw), olive oil, brussels sprouts, lemon juice, cheese pizza, tomatoes, onions",253.0,260.434052
dish_1563480608,"beef, salt, cilantro, olive oil, cucumbers, jalapenos, brown rice, cauliflower, lime, broccoli, thyme, sour cream, ginger, spinach (raw), wine, pasta, garlic, mushroom, lemon juice, mustard, salmon, figs, chili, shallots, onions, chard, cream, vinegar, cherry tomatoes",650.0,886.946472
dish_1563218031,"salt, lime, broccoli, squash, wheat berry, jalapenos, rosemary, zucchini, onions, spinach (raw), mustard greens, cilantro, parmesan cheese, thyme, mangos, cherry tomatoes, arugula, pork, chicken breast, cucumbers, lemon juice, parsley, olive oil, garlic, tomatoes, white rice",426.0,419.769562
dish_1559245654,pears,202.0,115.544006
dish_1563823814,"salt, pepper, turnips, olive oil",85.0,25.585732
dish_1559158263,"blueberries, arugula, vinegar, chard, pepper, walnuts, salt, mustard, olive oil",33.0,40.73682
dish_1563217939,"white rice, arugula, cherry tomatoes, garlic, onions, olive oil, cucumbers, tomatoes, lemon juice, lime, salt, mustard greens, zucchini, parsley, mangos, jalapenos, pork, rosemary, cilantro",171.0,227.242706
dish_1558546918,white rice,54.0,70.199997
dish_1566329021,"bell peppers, shallots, beef, garlic, vinegar, spinach (raw), pepper, olive oil, tomatoes, cheese pizza, salt, chicken, bok choy, jalapenos, brussels sprouts, onions, fried rice, spinach (cooked), millet",486.0,792.680847
dish_1560799113,pizza,37.0,98.420006
dish_1561491210,"chard, blueberries, cherry tomatoes, radishes, shallots, salt, chive, olive oil, wheat berry, vinegar, spinach (raw), wild rice, fish, garlic, cauliflower, lemon juice, mustard, parsley",276.0,251.097473
dish_1558629398,tomatoes,64.0,21.76
dish_1565107143,"olive oil, watermelon, egg whites, scrambled eggs, sweet potato",655.0,454.274597
dish_1560441464,berries,50.0,28.5
dish_1562611580,pepperoni pizza,50.0,141.0
dish_1563389079,"broccoli, pepper, olive oil, carrot, salt",119.0,50.428173
dish_1561752449,"tomatoes, garlic, onions, chili, tortilla, salt, olive oil, chicken thighs, cilantro, cheese",134.0,287.849854
dish_1559846450,pears,201.0,114.972008
dish_1561393619,"cottage cheese, berries",284.0,234.040009
dish_1562947376,pineapple,73.0,36.5
dish_1563205877,chicken apple sausage,35.0,56.0
dish_1563910106,"spinach (raw), chard, vinegar, mustard, cherry tomatoes, salt, figs, olive oil, cucumbers",84.0,101.457962
dish_1566591048,"olives, brown rice, arugula, chicken salad, pepper, chicken, salmon, salt, thyme, olive oil",481.0,876.201843
